Symbol,Name,Sector,Industry,52high,52low,변동률(%),Sector2
A340570,티앤엘,의료용품 및 기타 의약 관련제품 제조업,"창상치료재, 정형외과용 고정재",56300,28850,95.14731369,의료/의약
A043220,티에스넥스젠,특수 목적용 기계 제조업,"발전설비 Damper, 전력설비 Busway",2070,977,111.8730809,기계
A277880,티에스아이,특수 목적용 기계 제조업,"2차전지 장비(믹싱시스템, 믹싱제작품, 믹싱 공사, 코터건조시스템)",17850,8870,101.2401353,기계
A131290,티에스이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, LED Test Equipment",87500,43750,100,제조
A019180,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",5500,2650,107.5471698,전기/전자
A356860,티엘비,전자부품 제조업,SSD Module / DRAM Module PCB,49450,30850,60.2917342,전기/전자
A062860,티엘아이,반도체 제조업,LCDTV및모니터용TimingController,12450,5720,117.6573427,전기/전자
A363280,티와이홀딩스,기타 금융업,지주사업,28800,12800,125,금융업
A36328K,티와이홀딩스우,기타 금융업,지주사업,24550,12000,104.5833333,금융업
A321550,티움바이오,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제",20100,13200,52.27272727,의료/의약
A091810,티웨이항공,항공 여객 운송업,저가 항공운송,3906,1810,115.801105,운송/운수
A004870,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",1365,473,188.5835095,제조
A0048721A,티웨이홀딩스 24WR,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",0,0,0,제조
A104480,티케이케미칼,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",7110,3390,109.7345133,화학
A081150,티플랙스,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",7460,3565,109.256662,제조
A130740,티피씨글로벌,자동차 신품 부품 제조업,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",4865,2670,82.20973783,제조
A084730,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",21450,11900,80.25210084,방송/통신
A046210,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,4660,2700,72.59259259,의료/의약
A034230,파라다이스,유원지 및 기타 오락관련 서비스업,카지노,18250,12350,47.77327935,서비스/오락/문화
A033540,파라텍,특수 목적용 기계 제조업,소방기기,3015,1005,200,기계
A043200,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",1375,746,84.31635389,전기/전자
A214450,파마리서치,의료용품 및 기타 의약 관련제품 제조업,재생의약품,98400,57500,71.13043478,의료/의약
A208340,파멥신,의약품 제조업,항체치료제,8470,2945,187.6061121,의료/의약
A005690,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품",15700,9880,58.90688259,의료/의약
A177830,파버나인,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",5330,3500,52.28571429,전기/전자
A037070,파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",20300,12500,62.4,제조
A150900,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,13900,6580,111.2462006,IT
A152870,파워 200,-,-,41162,28515,44.35209539,제조
A037030,파워넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치,7590,3220,135.7142857,전기/전자
A047310,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 보호회로 및 배터리팩, 카메라모듈",9010,5350,68.41121495,전기/전자
A368770,파이버프로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",광섬유 관성센서 및 관성 측정장치,6130,2375,158.1052632,제조
A170790,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",18800,10150,85.22167488,방송/통신
A049120,파인디앤씨,전자부품 제조업,"CHASSIS , 금형",2780,1625,71.07692308,전기/전자
A038950,파인디지털,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",7930,4630,71.27429806,방송/통신
A106240,파인테크닉스,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",14400,8830,63.0804077,방송/통신
A131760,파인텍,특수 목적용 기계 제조업,OLED 제조장비,1735,998,73.84769539,기계
A065690,파커스,반도체 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체",3365,2220,51.57657658,전기/전자
A140860,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,157000,89300,75.8118701,제조
A091700,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등",13500,7950,69.81132075,전기/전자
A032800,판타지오,창작 및 예술관련 서비스업,교육서비스,1087,547,98.7202925,서비스/오락/문화
A318010,팜스빌,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,19150,9800,95.40816327,제조
A036580,팜스코,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매",8960,4460,100.896861,제조
A027710,팜스토리,동물용 사료 및 조제식품 제조업,사료,5320,1990,167.3366834,제조
A004720,팜젠사이언스,의약품 제조업,의약품 외,14800,6000,146.6666667,의료/의약
A225590,패션플랫폼,봉제의복 제조업,여성복,2585,1260,105.1587302,제조
A054300,팬스타엔터프라이즈,일반 목적용 기계 제조업,자동차 정비용 리프트,1235,651,89.70814132,기계
A068050,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",7320,2920,150.6849315,방송/통신
A028670,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",8090,4760,69.95798319,운송/운수
A010820,퍼스텍,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",5590,1950,186.6666667,제조
A016800,퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",41700,27650,50.81374322,제조
A263750,펄어비스,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),141000,49050,187.4617737,IT
A251970,펌텍코리아,플라스틱제품 제조업,화장품 용기,24650,14250,72.98245614,제조
A001020,페이퍼코리아,"펄프, 종이 및 판지 제조업","제지(신문용지,중질지),합판 제조,건설,석유류 판매",3025,1260,140.0793651,제조
A087010,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,12400,7900,56.96202532,의료/의약
A090080,평화산업,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",2430,1225,98.36734694,제조
A010770,평화홀딩스,자동차 신품 부품 제조업,지주회사,5420,3005,80.36605657,제조
A119500,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",7240,3640,98.9010989,제조
A389140,포바이포,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고영화 및 비디오물 제작업,44200,12850,243.9688716,방송/통신
A022100,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",6830,4995,36.73673674,건설업
A058430,포스코스틸리온,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",70000,29450,137.6910017,철강
A009520,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,9060,5220,73.56321839,철강
A047050,포스코인터내셔널,상품 중개업,"무역(철강,화학,자동차부품),수출주선,대행,알선,가공원단,폴리우레탄,자동차시트 제조",27750,17500,58.57142857,유통
A003670,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",185500,96600,92.02898551,제조
A189690,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),9027,6463,39.67197896,IT
A318020,포인트모바일,컴퓨터 및 주변장치 제조업,산업용 PDA,21850,15500,40.96774194,제조
A256630,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,3880,2030,91.13300493,제조
A331380,포커스에이치엔에스,영상 및 음향기기 제조업,영상저장장치 및 카메라,4350,2010,116.4179104,제조
A234100,폴라리스세원,자동차 신품 부품 제조업,자동차 공조장치 부품,5580,1900,193.6842105,제조
A041020,폴라리스오피스,소프트웨어 개발 및 공급업,시스템 소프트웨어,3265,1125,190.2222222,IT
A114630,폴라리스우노,화학섬유 제조업,"PVC가발사, 난연고열사",1810,869,108.2853855,화학
A290720,푸드나무,무점포 소매업,-,43950,18700,135.026738,서비스/오락/문화
A005670,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",8480,5430,56.1694291,제조
A094940,푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",12800,6820,87.68328446,제조
A007330,푸른저축은행,은행 및 저축기관,대출이자,16050,8380,91.5274463,금융업
A017810,풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",18600,10950,69.8630137,제조
A093380,풍강,기타 금속 가공제품 제조업,자동차용너트류,5280,3400,55.29411765,제조
A023900,풍국주정,알코올음료 제조업,발효주정,18300,12600,45.23809524,제조
A103140,풍산,1차 비철금속 제조업,-,35750,23550,51.80467091,제조
A005810,풍산홀딩스,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",31000,24450,26.78936605,금융업
A371950,풍원정밀,전자부품 제조업,OLED 증착용 Metal Mask,22400,13050,71.64750958,전기/전자
A370090,퓨런티어,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전장카메라모듈장비, 모바일카메라모듈장비, PC및 광원",32150,16200,98.45679012,제조
A220100,퓨쳐켐,의약품 제조업,"PET 방사성의약품, 자동합성장치, 합성시약 및 전구체",20409,11100,83.86486486,의료/의약
A035200,프럼파스트,플라스틱제품 제조업,주택건설용 플라스틱 배관,8340,3415,144.2166911,제조
A334970,프레스티지바이오로직스,의약품 제조업,바이오시밀러 제조,13500,3590,276.0445682,의료/의약
A950210,프레스티지바이오파마,자연과학 및 공학 연구개발업,바이오시밀러 및 항체의약품 신약,29600,7960,271.8592965,의료/의약
A203690,프로스테믹스,"펄프, 종이 및 판지 제조업",화장품,3195,1125,184,제조
A321260,프로이천,반도체 제조업,합병,4020,1720,133.7209302,전기/전자
A053610,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",34500,20550,67.88321168,기계
A377220,프롬바이오,기타 식품 제조업,개별인정형 건강기능식품,19850,6160,222.2402597,제조
A335810,프리시젼바이오,의료용 기기 제조업,체외진단 기기 및 시약,14650,5960,145.8053691,의료/의약
A053160,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설장비용 전장품,제어기",21150,6590,220.9408194,전기/전자
A041590,플래스크,실내건축 및 건축마무리 공사업,"실내건축, 에너지저장시스템",2680,930,188.172043,건설업
A367000,플래티어,소프트웨어 개발 및 공급업,E-Commerce Platform 구축,27950,10400,168.75,IT
A075130,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스,6714,2285,193.8293217,IT
A009810,플레이그램,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매,2940,996,195.1807229,유통
A237820,플레이디,광고업,온라인 광고 대행,8120,4695,72.94994675,서비스/오락/문화
A023770,플레이위드,소프트웨어 개발 및 공급업,게임소프트웨어,17550,5950,194.9579832,IT
A300080,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",언어 데이터 구축 및 판매,52300,18200,187.3626374,서비스/오락/문화
A032580,피델릭스,반도체 제조업,PSRAM 및 LPSDRAM,1930,1195,61.50627615,전기/전자
A051380,피씨디렉트,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등",36000,8030,348.3188045,기계
A241820,피씨엘,의료용품 및 기타 의약 관련제품 제조업,"다중 체외진단 제품, 플랫폼서비스",49200,10200,382.3529412,의료/의약
A237750,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치,8340,5250,58.85714286,전기/전자
A024850,피에스엠씨,전자부품 제조업,리드프레임,1650,980,68.36734694,전기/전자
A319660,피에스케이,특수 목적용 기계 제조업,"드라이스트립, 드라이클리닝",26650,15050,77.07641196,기계
A031980,피에스케이홀딩스,특수 목적용 기계 제조업,"Descum, Reflow",17950,7580,136.8073879,기계
A002230,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",자동차부품,5200,3300,57.57575758,제조
